cellid,time,type,Layer
4839,1406.1,inh,0
4199,1406.9,inh,0
4169,1407.6,inh,0
5269,1407.7,inh,0
4159,1407.9,inh,0
5239,1407.9,inh,0
4679,1408.0,inh,0
4969,1408.0,inh,0
4179,1408.3,inh,0
4869,1414.8,inh,0
5259,1418.5,inh,0
4789,1418.8,inh,0
5029,1418.8,inh,0
4559,1418.9,inh,0
4159,1421.3,inh,0
4329,1422.2,inh,0
4589,1426.2,inh,0
4669,1426.2,inh,0
4939,1427.4,inh,0
4819,1427.5,inh,0
5279,1427.8,inh,0
5029,1430.8,inh,0
4789,1434.4,inh,0
4379,1436.2,inh,0
4569,1437.7,inh,0
4169,1438.4,inh,0
5179,1438.6,inh,0
4909,1439.3,inh,0
4709,1439.5,inh,0
4659,1440.7,inh,0
5239,1441.0,inh,0
5259,1441.2,inh,0
4689,1441.3,inh,0
5029,1441.4,inh,0
5039,1442.2,inh,0
5219,1443.2,inh,0
4249,1446.6,inh,0
4529,1448.1,inh,0
4679,1450.4,inh,0
4279,1450.7,inh,0
4159,1451.0,inh,0
4649,1451.0,inh,0
4299,1451.7,inh,0
4829,1452.8,inh,0
4809,1453.3,inh,0
4319,1454.5,inh,0
5029,1455.1,inh,0
4509,1456.4,inh,0
4579,1463.4,inh,0
4559,1463.6,inh,0
4669,1463.7,inh,0
4379,1463.9,inh,0
5049,1463.9,inh,0
5069,1464.6,inh,0
4159,1464.8,inh,0
4799,1464.8,inh,0
4699,1465.6,inh,0
4569,1467.1,inh,0
4149,1469.7,inh,0
4659,1471.4,inh,0
4269,1472.7,inh,0
4249,1473.2,inh,0
4909,1474.1,inh,0
5259,1474.6,inh,0
4529,1475.2,inh,0
4989,1475.2,inh,0
4169,1475.4,inh,0
4819,1477.4,inh,0
4259,1477.6,inh,0
4389,1477.6,inh,0
4319,1477.7,inh,0
4689,1478.6,inh,0
4409,1482.2,inh,0
4579,1483.2,inh,0
4679,1485.9,inh,0
5209,1486.2,inh,0
4159,1487.1,inh,0
4419,1487.5,inh,0
5289,1487.8,inh,0
5179,1488.1,inh,0
5259,1488.4,inh,0
5269,1488.4,inh,0
4249,1489.3,inh,0
4909,1489.3,inh,0
5219,1489.4,inh,0
5279,1492.1,inh,0
5239,1493.7,inh,0
4309,1494.3,inh,0
4689,1494.8,inh,0
4659,1495.0,inh,0
4799,1497.5,inh,0
5029,1497.5,inh,0
4569,1497.6,inh,0
4819,1498.7,inh,0
5259,1498.9,inh,0
4309,1499.9,inh,0
5120,8.7,inh,0
5260,12.7,inh,0
4280,13.8,inh,0
4930,14.9,inh,0
5210,15.1,inh,0
4940,15.4,inh,0
4230,16.2,inh,0
4680,18.4,inh,0
4540,20.7,inh,0
4420,24.2,inh,0
4490,27.9,inh,0
4670,32.5,inh,0
4630,32.6,inh,0
5120,32.8,inh,0
5240,34.1,inh,0
4960,34.8,inh,0
4440,35.2,inh,0
4900,35.2,inh,0
4850,42.4,inh,0
4290,43.9,inh,0
4990,46.5,inh,0
4310,46.8,inh,0
4250,48.0,inh,0
5250,57.3,inh,0
4330,61.2,inh,0
4270,61.7,inh,0
4490,62.7,inh,0
5050,62.8,inh,0
5020,63.7,inh,0
5010,65.9,inh,0
4710,78.0,inh,0
4730,78.8,inh,0
4940,87.3,inh,0
4460,88.3,inh,0
4700,92.0,inh,0
5200,93.9,inh,0
4360,94.1,inh,0
4790,95.0,inh,0
4450,102.7,inh,0
4220,109.4,inh,0
4970,112.9,inh,0
4490,115.1,inh,0
4140,115.5,inh,0
4660,115.8,inh,0
4740,118.8,inh,0
4390,133.2,inh,0
4950,136.6,inh,0
4830,137.9,inh,0
4650,141.8,inh,0
4410,142.4,inh,0
4700,145.8,inh,0
4330,146.6,inh,0
4890,147.5,inh,0
4490,151.2,inh,0
4840,174.4,inh,0
4650,176.7,inh,0
4150,180.2,inh,0
5030,183.0,inh,0
4220,184.0,inh,0
5120,187.5,inh,0
4790,188.5,inh,0
4470,199.7,inh,0
4510,201.7,inh,0
4230,201.9,inh,0
4970,208.3,inh,0
4710,209.4,inh,0
4330,211.5,inh,0
4790,223.2,inh,0
4840,223.4,inh,0
4880,223.5,inh,0
4350,224.6,inh,0
4200,225.0,inh,0
4360,232.5,inh,0
4700,234.3,inh,0
4450,240.0,inh,0
4660,242.0,inh,0
4160,245.1,inh,0
4770,245.6,inh,0
4940,256.1,inh,0
4960,262.0,inh,0
4500,263.9,inh,0
4230,265.0,inh,0
5010,273.1,inh,0
5070,275.0,inh,0
4900,277.1,inh,0
4700,281.1,inh,0
4820,281.8,inh,0
5080,283.2,inh,0
4830,286.5,inh,0
4630,299.4,inh,0
4880,304.3,inh,0
5240,307.7,inh,0
4180,307.8,inh,0
4370,310.4,inh,0
4900,319.5,inh,0
5010,319.6,inh,0
4470,336.3,inh,0
5060,341.6,inh,0
4270,342.1,inh,0
4940,346.4,inh,0
4830,350.2,inh,0
5000,355.0,inh,0
4350,356.2,inh,0
4760,361.0,inh,0
4190,361.2,inh,0
4650,366.3,inh,0
4400,377.3,inh,0
4310,381.6,inh,0
4150,388.7,inh,0
4840,392.6,inh,0
5140,393.5,inh,0
4160,396.7,inh,0
4280,401.3,inh,0
5250,409.7,inh,0
4540,412.9,inh,0
4830,417.4,inh,0
4250,417.8,inh,0
4940,426.5,inh,0
4550,430.0,inh,0
5210,433.8,inh,0
4730,434.3,inh,0
5140,434.3,inh,0
4700,436.9,inh,0
4840,437.0,inh,0
5170,452.7,inh,0
5130,454.1,inh,0
5260,456.7,inh,0
4930,457.1,inh,0
4220,458.7,inh,0
5100,461.8,inh,0
5240,466.4,inh,0
5220,468.5,inh,0
4630,474.3,inh,0
4730,481.7,inh,0
4510,484.7,inh,0
5100,498.2,inh,0
4230,498.3,inh,0
4680,498.7,inh,0
4240,500.2,inh,0
4430,501.1,inh,0
5160,501.7,inh,0
4170,504.7,inh,0
5010,507.2,inh,0
4560,507.3,inh,0
4870,507.8,inh,0
4390,507.9,inh,0
4930,507.9,inh,0
4660,508.0,inh,0
4850,508.0,inh,0
4910,508.0,inh,0
4940,508.1,inh,0
5210,508.1,inh,0
4540,508.2,inh,0
5120,508.2,inh,0
4970,508.3,inh,0
4150,508.4,inh,0
4300,508.4,inh,0
4370,508.6,inh,0
4700,508.6,inh,0
4920,508.6,inh,0
4410,508.7,inh,0
4830,508.7,inh,0
4880,508.8,inh,0
4140,514.3,inh,0
5000,515.2,inh,0
4940,515.9,inh,0
4410,517.8,inh,0
5120,518.1,inh,0
4450,518.3,inh,0
4330,521.7,inh,0
4790,522.0,inh,0
4290,522.4,inh,0
4820,522.7,inh,0
5010,522.7,inh,0
5060,522.7,inh,0
4510,522.9,inh,0
4580,530.8,inh,0
5130,531.6,inh,0
4700,532.5,inh,0
4960,532.9,inh,0
4150,533.0,inh,0
4520,533.0,inh,0
4230,533.7,inh,0
4650,533.9,inh,0
4760,534.4,inh,0
4900,534.5,inh,0
4330,534.9,inh,0
4660,534.9,inh,0
4720,535.0,inh,0
4680,535.1,inh,0
4530,535.5,inh,0
4630,535.7,inh,0
5000,535.7,inh,0
4710,535.8,inh,0
4290,536.1,inh,0
4870,540.0,inh,0
5240,543.6,inh,0
4420,547.5,inh,0
4220,547.9,inh,0
4770,548.1,inh,0
4910,548.2,inh,0
4810,548.7,inh,0
4660,548.8,inh,0
4970,548.8,inh,0
4490,548.9,inh,0
5010,549.9,inh,0
5170,550.0,inh,0
4140,550.1,inh,0
4330,550.2,inh,0
4700,550.2,inh,0
4740,550.2,inh,0
4790,550.7,inh,0
4310,550.9,inh,0
4570,562.0,inh,0
4150,562.3,inh,0
4510,562.3,inh,0
4880,562.5,inh,0
4900,562.5,inh,0
4910,562.6,inh,0
5170,562.7,inh,0
4840,562.8,inh,0
4940,564.5,inh,0
4230,565.0,inh,0
4250,565.1,inh,0
4660,565.2,inh,0
4860,566.3,inh,0
4820,566.6,inh,0
5140,567.2,inh,0
4290,568.7,inh,0
5010,570.8,inh,0
4160,572.2,inh,0
4700,573.8,inh,0
5210,575.2,inh,0
4340,576.8,inh,0
5230,577.0,inh,0
4140,577.2,inh,0
4660,577.9,inh,0
4970,578.2,inh,0
4390,584.9,inh,0
4850,585.2,inh,0
4830,586.6,inh,0
5130,586.8,inh,0
4650,587.8,inh,0
4790,587.8,inh,0
4640,590.4,inh,0
4290,597.8,inh,0
5170,598.0,inh,0
5010,598.4,inh,0
4900,598.9,inh,0
5060,599.4,inh,0
4940,599.7,inh,0
4660,599.8,inh,0
4990,599.8,inh,0
4960,599.9,inh,0
4910,600.0,inh,0
4870,600.6,inh,0
4820,602.2,inh,0
4220,605.5,inh,0
4390,607.4,inh,0
4850,607.9,inh,0
4820,610.8,inh,0
4490,611.0,inh,0
4630,611.1,inh,0
4720,611.7,inh,0
5010,612.1,inh,0
5240,612.7,inh,0
4970,613.1,inh,0
4320,615.9,inh,0
4790,616.7,inh,0
4680,617.3,inh,0
4230,619.4,inh,0
4900,620.6,inh,0
4840,623.5,inh,0
4350,624.1,inh,0
4760,624.2,inh,0
5140,624.4,inh,0
4960,625.6,inh,0
4720,627.0,inh,0
4310,633.5,inh,0
4140,633.6,inh,0
4680,634.3,inh,0
4700,634.4,inh,0
5010,634.8,inh,0
4940,634.9,inh,0
4660,635.4,inh,0
5210,635.4,inh,0
4220,636.0,inh,0
4410,636.6,inh,0
4450,636.7,inh,0
5100,637.0,inh,0
4900,637.6,inh,0
4640,638.1,inh,0
4580,638.4,inh,0
4850,638.8,inh,0
4830,640.8,inh,0
4210,645.9,inh,0
5000,648.0,inh,0
4970,648.6,inh,0
5040,649.3,inh,0
4930,649.5,inh,0
5030,650.1,inh,0
4730,651.6,inh,0
4940,651.8,inh,0
4330,655.2,inh,0
4400,658.5,inh,0
4290,660.5,inh,0
4770,660.5,inh,0
4160,661.6,inh,0
5130,661.6,inh,0
4510,661.8,inh,0
5010,662.2,inh,0
5060,662.3,inh,0
4970,662.5,inh,0
5270,665.6,inh,0
4490,668.8,inh,0
4790,672.6,inh,0
4660,672.9,inh,0
4700,672.9,inh,0
4220,673.1,inh,0
4900,673.1,inh,0
4720,673.6,inh,0
4440,673.7,inh,0
4920,674.5,inh,0
4830,676.7,inh,0
4770,682.0,inh,0
4330,683.1,inh,0
4680,683.7,inh,0
4760,683.7,inh,0
5190,683.8,inh,0
4940,684.0,inh,0
4700,684.2,inh,0
4740,684.4,inh,0
4150,684.5,inh,0
4800,684.6,inh,0
4850,684.7,inh,0
4290,685.5,inh,0
4230,685.6,inh,0
4960,685.8,inh,0
4530,686.0,inh,0
4990,686.0,inh,0
4510,686.4,inh,0
4830,686.6,inh,0
5120,693.8,inh,0
4480,694.2,inh,0
4940,695.2,inh,0
5130,697.3,inh,0
4160,697.9,inh,0
4680,698.3,inh,0
4540,699.9,inh,0
4900,700.9,inh,0
4970,703.4,inh,0
4960,706.3,inh,0
4230,710.5,inh,0
4510,710.5,inh,0
5120,710.6,inh,0
5080,711.1,inh,0
5040,714.0,inh,0
5010,714.8,inh,0
4720,716.8,inh,0
4900,719.2,inh,0
5100,721.3,inh,0
4220,721.6,inh,0
4960,721.9,inh,0
4330,722.0,inh,0
4420,722.0,inh,0
4630,722.0,inh,0
4700,722.0,inh,0
5000,722.0,inh,0
4940,722.1,inh,0
4540,722.3,inh,0
4160,724.2,inh,0
4580,724.6,inh,0
4490,730.3,inh,0
5200,732.3,inh,0
5130,733.5,inh,0
4660,734.8,inh,0
4650,735.2,inh,0
4820,735.2,inh,0
4850,735.6,inh,0
4700,736.0,inh,0
4570,736.7,inh,0
5240,737.1,inh,0
4320,746.2,inh,0
4650,747.1,inh,0
5170,747.1,inh,0
4940,747.4,inh,0
4760,747.7,inh,0
4700,748.8,inh,0
5240,749.1,inh,0
4160,749.3,inh,0
4730,749.6,inh,0
4990,749.9,inh,0
4220,757.6,inh,0
4850,758.6,inh,0
5060,758.6,inh,0
5010,758.9,inh,0
5100,759.6,inh,0
4320,759.8,inh,0
5080,759.8,inh,0
5140,759.8,inh,0
4780,760.1,inh,0
4840,760.5,inh,0
5160,760.7,inh,0
4140,762.3,inh,0
4700,762.8,inh,0
4970,769.7,inh,0
4650,771.5,inh,0
4390,773.0,inh,0
5070,773.2,inh,0
4720,774.0,inh,0
5140,774.0,inh,0
4230,774.3,inh,0
5010,774.6,inh,0
4660,783.5,inh,0
4760,784.0,inh,0
4260,784.5,inh,0
4820,784.8,inh,0
4530,785.0,inh,0
4230,785.1,inh,0
4710,785.1,inh,0
4870,785.1,inh,0
4850,785.3,inh,0
4700,785.5,inh,0
4420,785.7,inh,0
4940,785.8,inh,0
4140,786.0,inh,0
4490,786.2,inh,0
4960,786.2,inh,0
4900,786.5,inh,0
4510,794.5,inh,0
4940,796.3,inh,0
4390,796.4,inh,0
4220,797.3,inh,0
4700,797.4,inh,0
4930,798.0,inh,0
4660,801.9,inh,0
4150,803.0,inh,0
4790,805.8,inh,0
4700,810.9,inh,0
5010,811.5,inh,0
4840,812.5,inh,0
5170,812.8,inh,0
4960,814.1,inh,0
4220,814.8,inh,0
4490,819.9,inh,0
4900,820.9,inh,0
5250,820.9,inh,0
5120,821.9,inh,0
4870,822.1,inh,0
4680,822.7,inh,0
5240,822.8,inh,0
5010,822.9,inh,0
4670,824.2,inh,0
4250,829.9,inh,0
4680,832.7,inh,0
5170,833.2,inh,0
4780,833.8,inh,0
4940,834.0,inh,0
4490,834.4,inh,0
5100,834.4,inh,0
5030,835.6,inh,0
4230,835.8,inh,0
4460,836.0,inh,0
4880,836.3,inh,0
5010,840.0,inh,0
4770,843.0,inh,0
4390,845.3,inh,0
4960,845.9,inh,0
4420,846.0,inh,0
4150,846.1,inh,0
4900,846.2,inh,0
4700,846.4,inh,0
4170,846.6,inh,0
4710,847.8,inh,0
4830,848.2,inh,0
5140,848.7,inh,0
4160,848.8,inh,0
4290,848.9,inh,0
5260,848.9,inh,0
4530,850.4,inh,0
4490,856.9,inh,0
4940,857.1,inh,0
4280,858.9,inh,0
4790,858.9,inh,0
4720,859.1,inh,0
4990,859.2,inh,0
5010,859.3,inh,0
4450,859.4,inh,0
4230,859.6,inh,0
4390,860.3,inh,0
4250,866.6,inh,0
4510,866.6,inh,0
4160,866.8,inh,0
4630,866.8,inh,0
4700,867.3,inh,0
4850,868.9,inh,0
4660,869.0,inh,0
4330,870.0,inh,0
4970,870.8,inh,0
5190,871.3,inh,0
4140,873.2,inh,0
5140,876.3,inh,0
4830,879.5,inh,0
5200,881.1,inh,0
4940,881.6,inh,0
4790,881.7,inh,0
5170,882.0,inh,0
4160,882.2,inh,0
4660,882.2,inh,0
4840,882.3,inh,0
5240,882.5,inh,0
4230,882.6,inh,0
5000,882.6,inh,0
4690,883.0,inh,0
4700,883.4,inh,0
4250,884.9,inh,0
5070,885.3,inh,0
4410,885.7,inh,0
4720,886.2,inh,0
4400,889.9,inh,0
5010,890.4,inh,0
4920,891.2,inh,0
4290,891.9,inh,0
4910,894.1,inh,0
5290,894.2,inh,0
4160,895.7,inh,0
4960,896.2,inh,0
5010,896.3,inh,0
4850,896.4,inh,0
4940,896.4,inh,0
4680,896.7,inh,0
4630,896.8,inh,0
4660,896.9,inh,0
4640,897.1,inh,0
4420,897.5,inh,0
5250,908.6,inh,0
4390,908.7,inh,0
4410,908.7,inh,0
4580,908.7,inh,0
4160,910.0,inh,0
4840,910.1,inh,0
4940,910.5,inh,0
4830,910.8,inh,0
4140,911.5,inh,0
5260,916.1,inh,0
4660,916.4,inh,0
5120,916.5,inh,0
4700,918.2,inh,0
4970,919.0,inh,0
5000,920.5,inh,0
4290,922.6,inh,0
4830,922.9,inh,0
4820,923.0,inh,0
4330,925.1,inh,0
4720,926.1,inh,0
4650,926.9,inh,0
4540,929.5,inh,0
4850,930.6,inh,0
4150,932.1,inh,0
5150,932.7,inh,0
5240,933.8,inh,0
4830,935.5,inh,0
5010,935.7,inh,0
4870,937.5,inh,0
4730,938.1,inh,0
4940,938.4,inh,0
4770,940.4,inh,0
4880,941.4,inh,0
4460,942.9,inh,0
5130,943.4,inh,0
4900,943.9,inh,0
5120,944.0,inh,0
5190,944.2,inh,0
5170,944.3,inh,0
5290,944.4,inh,0
4140,944.8,inh,0
4960,945.3,inh,0
4970,945.4,inh,0
4990,945.5,inh,0
5140,945.5,inh,0
4700,945.7,inh,0
4660,946.0,inh,0
4450,947.0,inh,0
4680,953.7,inh,0
4160,956.2,inh,0
5010,956.7,inh,0
4940,957.8,inh,0
4850,958.9,inh,0
5170,959.0,inh,0
5240,959.5,inh,0
4700,959.6,inh,0
4340,963.6,inh,0
4630,967.4,inh,0
4720,967.6,inh,0
4140,968.0,inh,0
4840,969.0,inh,0
5260,969.2,inh,0
4510,969.3,inh,0
4900,969.4,inh,0
4970,969.6,inh,0
4640,970.3,inh,0
5070,970.4,inh,0
4450,970.8,inh,0
4870,971.7,inh,0
4440,976.7,inh,0
4220,979.0,inh,0
4660,980.5,inh,0
5120,980.6,inh,0
5010,980.8,inh,0
4400,981.1,inh,0
4490,981.3,inh,0
4350,981.5,inh,0
5050,982.0,inh,0
4540,983.1,inh,0
4150,983.8,inh,0
4840,983.8,inh,0
4930,985.4,inh,0
5130,985.9,inh,0
4230,992.7,inh,0
4720,992.9,inh,0
4900,992.9,inh,0
4650,993.2,inh,0
4330,993.3,inh,0
4970,993.6,inh,0
4390,993.8,inh,0
4630,993.9,inh,0
4470,994.1,inh,0
5060,994.4,inh,0
4310,995.3,inh,0
4580,1005.4,inh,0
5120,1006.6,inh,0
4230,1006.7,inh,0
4590,1006.9,inh,0
5130,1006.9,inh,0
4540,1007.0,inh,0
4830,1007.7,inh,0
5050,1007.7,inh,0
4290,1007.8,inh,0
4660,1007.9,inh,0
4930,1008.2,inh,0
5140,1009.0,inh,0
4420,1009.4,inh,0
4940,1009.6,inh,0
4960,1011.2,inh,0
4720,1017.1,inh,0
4940,1019.6,inh,0
4490,1020.1,inh,0
5000,1020.2,inh,0
4380,1020.3,inh,0
4150,1020.7,inh,0
4660,1021.1,inh,0
4290,1021.6,inh,0
4680,1022.6,inh,0
4180,1022.9,inh,0
4510,1023.1,inh,0
4700,1023.8,inh,0
4630,1024.5,inh,0
4740,1025.8,inh,0
4450,1033.8,inh,0
4540,1034.0,inh,0
5010,1034.0,inh,0
4390,1034.8,inh,0
4220,1035.2,inh,0
5190,1035.9,inh,0
4900,1039.4,inh,0
5170,1041.3,inh,0
4850,1044.8,inh,0
5200,1044.9,inh,0
4940,1049.0,inh,0
4680,1050.1,inh,0
4580,1050.8,inh,0
4510,1055.9,inh,0
4210,1057.6,inh,0
4970,1058.0,inh,0
4810,1059.1,inh,0
4790,1060.8,inh,0
4900,1064.4,inh,0
5060,1066.6,inh,0
4700,1067.2,inh,0
4870,1067.7,inh,0
4850,1070.0,inh,0
4150,1070.1,inh,0
4540,1070.2,inh,0
4940,1070.6,inh,0
5190,1070.7,inh,0
5170,1075.3,inh,0
5120,1077.3,inh,0
4680,1079.7,inh,0
4650,1082.0,inh,0
5010,1082.3,inh,0
5030,1082.3,inh,0
5190,1082.5,inh,0
4970,1083.2,inh,0
4220,1083.5,inh,0
4870,1083.6,inh,0
4530,1083.7,inh,0
4600,1084.0,inh,0
4830,1089.2,inh,0
4770,1090.8,inh,0
4910,1092.1,inh,0
4820,1092.9,inh,0
4840,1093.0,inh,0
4850,1093.3,inh,0
4700,1093.4,inh,0
5010,1093.6,inh,0
4900,1095.4,inh,0
4420,1097.3,inh,0
4680,1097.4,inh,0
5190,1100.9,inh,0
4970,1102.6,inh,0
4460,1103.8,inh,0
4650,1104.9,inh,0
4940,1105.7,inh,0
4430,1105.9,inh,0
4840,1111.3,inh,0
5150,1112.8,inh,0
4860,1114.1,inh,0
4640,1114.9,inh,0
4850,1116.7,inh,0
5170,1116.7,inh,0
4830,1116.9,inh,0
5200,1117.2,inh,0
4870,1117.5,inh,0
4230,1117.8,inh,0
4160,1125.4,inh,0
4490,1125.9,inh,0
4700,1126.0,inh,0
4960,1126.9,inh,0
5190,1127.2,inh,0
4900,1131.0,inh,0
4440,1131.8,inh,0
4940,1134.3,inh,0
4220,1137.5,inh,0
5000,1137.5,inh,0
4660,1137.6,inh,0
4540,1137.8,inh,0
4970,1137.8,inh,0
4290,1138.4,inh,0
4820,1140.0,inh,0
4870,1140.2,inh,0
4260,1140.5,inh,0
5210,1141.2,inh,0
5140,1142.5,inh,0
4810,1145.9,inh,0
5010,1146.5,inh,0
5190,1153.2,inh,0
4630,1154.3,inh,0
4700,1154.9,inh,0
4830,1154.9,inh,0
4870,1155.7,inh,0
5260,1156.6,inh,0
4160,1158.5,inh,0
4960,1159.6,inh,0
5170,1160.3,inh,0
4140,1160.4,inh,0
4970,1160.4,inh,0
4350,1160.6,inh,0
5190,1161.1,inh,0
5240,1162.3,inh,0
4840,1162.5,inh,0
4490,1166.3,inh,0
5010,1167.4,inh,0
4480,1167.6,inh,0
4720,1168.6,inh,0
4910,1168.8,inh,0
5030,1169.3,inh,0
5090,1170.3,inh,0
4850,1170.4,inh,0
5200,1170.4,inh,0
4940,1172.6,inh,0
4830,1174.5,inh,0
4290,1175.0,inh,0
4490,1176.4,inh,0
4700,1179.4,inh,0
4900,1179.7,inh,0
4600,1180.4,inh,0
4870,1180.6,inh,0
4660,1180.8,inh,0
4220,1181.6,inh,0
5000,1182.1,inh,0
5010,1182.8,inh,0
4420,1190.5,inh,0
4260,1190.6,inh,0
4510,1191.4,inh,0
4840,1193.0,inh,0
4820,1194.7,inh,0
4720,1195.9,inh,0
4730,1197.9,inh,0
5090,1197.9,inh,0
5190,1198.3,inh,0
4870,1202.2,inh,0
5210,1204.7,inh,0
5100,1204.8,inh,0
5170,1205.4,inh,0
4760,1205.5,inh,0
4850,1205.8,inh,0
4700,1206.2,inh,0
4290,1207.7,inh,0
4900,1208.4,inh,0
4830,1208.5,inh,0
5190,1208.6,inh,0
4310,1208.8,inh,0
4490,1209.4,inh,0
4680,1215.5,inh,0
4920,1218.3,inh,0
5010,1219.5,inh,0
4820,1220.5,inh,0
4880,1222.5,inh,0
4160,1226.1,inh,0
4900,1226.4,inh,0
5170,1227.0,inh,0
4470,1228.4,inh,0
4940,1228.4,inh,0
5240,1228.6,inh,0
4680,1228.7,inh,0
4250,1228.8,inh,0
5130,1229.1,inh,0
4740,1229.7,inh,0
4290,1230.5,inh,0
4330,1230.9,inh,0
4700,1236.8,inh,0
4850,1237.8,inh,0
4640,1239.6,inh,0
4960,1240.0,inh,0
4770,1240.2,inh,0
4940,1241.2,inh,0
4230,1241.5,inh,0
4830,1241.5,inh,0
4660,1241.7,inh,0
5090,1242.0,inh,0
4390,1242.3,inh,0
4290,1247.3,inh,0
4900,1248.0,inh,0
4490,1248.5,inh,0
4680,1251.1,inh,0
4630,1252.9,inh,0
4970,1253.1,inh,0
5170,1253.1,inh,0
5140,1254.0,inh,0
4700,1254.6,inh,0
4660,1255.1,inh,0
4940,1255.7,inh,0
4310,1255.9,inh,0
4850,1256.6,inh,0
5060,1264.0,inh,0
4490,1264.6,inh,0
5010,1265.6,inh,0
4220,1266.1,inh,0
4510,1266.2,inh,0
4350,1266.6,inh,0
4250,1268.5,inh,0
4190,1271.9,inh,0
4680,1274.7,inh,0
5170,1276.4,inh,0
4250,1277.0,inh,0
4900,1277.1,inh,0
4700,1277.5,inh,0
5130,1278.2,inh,0
4230,1278.9,inh,0
5010,1278.9,inh,0
5100,1279.5,inh,0
5190,1279.5,inh,0
4910,1279.7,inh,0
4960,1282.1,inh,0
4990,1284.8,inh,0
4630,1287.7,inh,0
4410,1288.4,inh,0
4940,1288.7,inh,0
4700,1289.0,inh,0
4540,1289.4,inh,0
4260,1289.6,inh,0
4660,1290.4,inh,0
4160,1290.9,inh,0
4840,1291.0,inh,0
4290,1297.5,inh,0
4600,1299.7,inh,0
4250,1301.7,inh,0
5010,1301.7,inh,0
5190,1301.7,inh,0
4850,1302.3,inh,0
4830,1302.7,inh,0
4230,1308.4,inh,0
4800,1310.0,inh,0
4700,1311.0,inh,0
4900,1311.9,inh,0
4400,1312.0,inh,0
4350,1313.7,inh,0
4870,1314.2,inh,0
5140,1316.0,inh,0
4220,1318.3,inh,0
5100,1320.5,inh,0
4730,1321.1,inh,0
5150,1321.2,inh,0
4840,1323.7,inh,0
4270,1324.8,inh,0
4680,1325.6,inh,0
4480,1325.7,inh,0
4830,1326.0,inh,0
4660,1326.1,inh,0
4960,1326.4,inh,0
5140,1331.4,inh,0
4160,1336.6,inh,0
4930,1336.7,inh,0
5120,1336.9,inh,0
4320,1337.2,inh,0
5000,1338.1,inh,0
5200,1340.3,inh,0
4940,1343.8,inh,0
4420,1346.6,inh,0
5190,1347.2,inh,0
4700,1349.7,inh,0
4230,1351.2,inh,0
4720,1353.2,inh,0
4400,1354.6,inh,0
4960,1355.6,inh,0
4160,1356.1,inh,0
4840,1357.5,inh,0
4410,1358.8,inh,0
5010,1359.5,inh,0
4600,1360.2,inh,0
5280,1360.3,inh,0
4150,1360.4,inh,0
5130,1360.5,inh,0
4870,1361.0,inh,0
4660,1361.3,inh,0
4220,1363.6,inh,0
4960,1365.1,inh,0
4140,1371.5,inh,0
4690,1371.6,inh,0
4900,1371.6,inh,0
4330,1371.8,inh,0
4830,1372.6,inh,0
5190,1372.7,inh,0
5070,1373.3,inh,0
4800,1373.8,inh,0
4650,1373.9,inh,0
5160,1374.2,inh,0
4430,1381.0,inh,0
5240,1384.5,inh,0
4480,1384.7,inh,0
4210,1385.9,inh,0
4710,1386.0,inh,0
4450,1388.4,inh,0
5010,1390.0,inh,0
4700,1392.0,inh,0
4230,1394.2,inh,0
4850,1394.2,inh,0
5140,1395.0,inh,0
5170,1395.7,inh,0
4660,1395.9,inh,0
4790,1396.1,inh,0
4770,1396.6,inh,0
4680,1405.5,inh,0
4840,1406.1,inh,0
4400,1406.8,inh,0
5010,1406.9,inh,0
4910,1407.0,inh,0
5140,1407.1,inh,0
5170,1407.9,inh,0
4160,1408.3,inh,0
4440,1409.5,inh,0
4170,1409.6,inh,0
4700,1413.9,inh,0
4660,1416.0,inh,0
5100,1416.4,inh,0
4710,1417.5,inh,0
4630,1417.8,inh,0
4230,1418.1,inh,0
4350,1418.4,inh,0
4830,1418.4,inh,0
4820,1418.9,inh,0
4960,1419.4,inh,0
5010,1422.5,inh,0
4450,1424.4,inh,0
4160,1426.3,inh,0
4850,1426.3,inh,0
4700,1427.9,inh,0
4870,1428.8,inh,0
4830,1430.3,inh,0
5080,1430.9,inh,0
4490,1431.6,inh,0
4940,1436.7,inh,0
4540,1437.4,inh,0
4820,1438.1,inh,0
4680,1439.8,inh,0
5140,1440.3,inh,0
4720,1440.7,inh,0
4900,1440.7,inh,0
4320,1442.0,inh,0
4700,1450.3,inh,0
5190,1451.2,inh,0
5130,1452.1,inh,0
5240,1452.3,inh,0
5010,1452.4,inh,0
4250,1453.2,inh,0
4900,1453.3,inh,0
4510,1453.4,inh,0
4760,1453.4,inh,0
4450,1455.8,inh,0
4330,1457.1,inh,0
4830,1457.4,inh,0
4960,1463.5,inh,0
4490,1464.4,inh,0
4150,1464.8,inh,0
4230,1465.6,inh,0
4970,1466.6,inh,0
4550,1467.3,inh,0
5190,1468.1,inh,0
5240,1473.5,inh,0
4520,1473.6,inh,0
4470,1476.9,inh,0
4900,1477.6,inh,0
4250,1477.9,inh,0
5190,1479.3,inh,0
4140,1479.8,inh,0
4870,1480.8,inh,0
4840,1485.9,inh,0
5030,1486.2,inh,0
4400,1486.3,inh,0
4760,1487.4,inh,0
4630,1488.5,inh,0
4290,1488.9,inh,0
5010,1491.7,inh,0
4790,1492.8,inh,0
4310,1493.4,inh,0
4230,1498.7,inh,0
5120,1498.7,inh,0
5140,1499.0,inh,0
